caseId,docketId,caseIssuesId,voteId,dateDecision,decisionType,usCite,sctCite,ledCite,lexisCite,term,naturalCourt,chief,docket,caseName,dateArgument,dateRearg,petitioner,petitionerState,respondent,respondentState,jurisdiction,adminAction,adminActionState,threeJudgeFdc,caseOrigin,caseOriginState,caseSource,caseSourceState,lcDisagreement,certReason,lcDisposition,lcDispositionDirection,declarationUncon,caseDisposition,caseDispositionUnusual,partyWinning,precedentAlteration,voteUnclear,issue,issueArea,decisionDirection,decisionDirectionDissent,authorityDecision1,authorityDecision2,lawType,lawSupp,lawMinor,majOpinWriter,majOpinAssigner,splitVote,majVotes,minVotes,justice,justiceName,vote,opinion,direction,majority,firstAgreement,secondAgreement
2010-022,2010-022-01,2010-022-01-01,2010-022-01-01-01-05,3/1/11,1,,131 S. Ct. 1197,179 L. Ed. 2d 159,2011 U.S. LEXIS 1901,2010,1704,Roberts,09-1036,"DORETHA H. HENDERSON, AUTHORIZED REPRESENTATIVE OF DAVID L. HENDERSON, DECEASED, PETITIONER v. ERIC K. SHINESKI, SECRETARY OF VETERANS AFFAIRS",12/6/10,,250,,414,,1,114,,0,6,,8,,1,12,2,1,1,4,0,1,0,0,20250,2,2,0,5,4,6,600,38 USCA 7266,112,111,1,8,0,109,RBGinsburg,1,1,2,2,,
2010-022,2010-022-01,2010-022-01-01,2010-022-01-01-01-06,3/1/11,1,,131 S. Ct. 1197,179 L. Ed. 2d 159,2011 U.S. LEXIS 1901,2010,1704,Roberts,09-1036,"DORETHA H. HENDERSON, AUTHORIZED REPRESENTATIVE OF DAVID L. HENDERSON, DECEASED, PETITIONER v. ERIC K. SHINESKI, SECRETARY OF VETERANS AFFAIRS",12/6/10,,250,,414,,1,114,,0,6,,8,,1,12,2,1,1,4,0,1,0,0,20250,2,2,0,5,4,6,600,38 USCA 7266,112,111,1,8,0,110,SGBreyer,1,1,2,2,,
2010-022,2010-022-01,2010-022-01-01,2010-022-01-01-01-07,3/1/11,1,,131 S. Ct. 1197,179 L. Ed. 2d 159,2011 U.S. LEXIS 1901,2010,1704,Roberts,09-1036,"DORETHA H. HENDERSON, AUTHORIZED REPRESENTATIVE OF DAVID L. HENDERSON, DECEASED, PETITIONER v. ERIC K. SHINESKI, SECRETARY OF VETERANS AFFAIRS",12/6/10,,250,,414,,1,114,,0,6,,8,,1,12,2,1,1,4,0,1,0,0,20250,2,2,0,5,4,6,600,38 USCA 7266,112,111,1,8,0,112,SAAlito,1,2,2,2,,
2010-022,2010-022-01,2010-022-01-01,2010-022-01-01-01-08,3/1/11,1,,131 S. Ct. 1197,179 L. Ed. 2d 159,2011 U.S. LEXIS 1901,2010,1704,Roberts,09-1036,"DORETHA H. HENDERSON, AUTHORIZED REPRESENTATIVE OF DAVID L. HENDERSON, DECEASED, PETITIONER v. ERIC K. SHINESKI, SECRETARY OF VETERANS AFFAIRS",12/6/10,,250,,414,,1,114,,0,6,,8,,1,12,2,1,1,4,0,1,0,0,20250,2,2,0,5,4,6,600,38 USCA 7266,112,111,1,8,0,113,SSotomayor,1,1,2,2,,
2010-022,2010-022-01,2010-022-01-01,2010-022-01-01-01-09,3/1/11,1,,131 S. Ct. 1197,179 L. Ed. 2d 159,2011 U.S. LEXIS 1901,2010,1704,Roberts,09-1036,"DORETHA H. HENDERSON, AUTHORIZED REPRESENTATIVE OF DAVID L. HENDERSON, DECEASED, PETITIONER v. ERIC K. SHINESKI, SECRETARY OF VETERANS AFFAIRS",12/6/10,,250,,414,,1,114,,0,6,,8,,1,12,2,1,1,4,0,1,0,0,20250,2,2,0,5,4,6,600,38 USCA 7266,112,111,1,8,0,114,EKagan,,,,,,
2010-023,2010-023-01,2010-023-01-01,2010-023-01-01-01-01,3/2/11,1,,131 S. Ct. 1207,179 L. Ed. 2d 172,2011 U.S. LEXIS 1903,2010,1704,Roberts,09-751,"ALBERT SNYDER, PETITIONER v. FRED W. PHELPS, SR., et al.",10/6/10,,153,,130,,1,,,0,79,,24,,0,12,3,2,1,2,0,0,0,0,30150,3,2,0,1,,2,200,NA,111,111,1,8,1,111,JGRoberts,1,2,2,2,,
2010-023,2010-023-01,2010-023-01-01,2010-023-01-01-01-02,3/2/11,1,,131 S. Ct. 1207,179 L. Ed. 2d 172,2011 U.S. LEXIS 1903,2010,1704,Roberts,09-751,"ALBERT SNYDER, PETITIONER v. FRED W. PHELPS, SR., et al.",10/6/10,,153,,130,,1,,,0,79,,24,,0,12,3,2,1,2,0,0,0,0,30150,3,2,0,1,,2,200,NA,111,111,1,8,1,105,AScalia,1,1,2,2,,
2010-023,2010-023-01,2010-023-01-01,2010-023-01-01-01-03,3/2/11,1,,131 S. Ct. 1207,179 L. Ed. 2d 172,2011 U.S. LEXIS 1903,2010,1704,Roberts,09-751,"ALBERT SNYDER, PETITIONER v. FRED W. PHELPS, SR., et al.",10/6/10,,153,,130,,1,,,0,79,,24,,0,12,3,2,1,2,0,0,0,0,30150,3,2,0,1,,2,200,NA,111,111,1,8,1,106,AMKennedy,1,1,2,2,,
2010-023,2010-023-01,2010-023-01-01,2010-023-01-01-01-04,3/2/11,1,,131 S. Ct. 1207,179 L. Ed. 2d 172,2011 U.S. LEXIS 1903,2010,1704,Roberts,09-751,"ALBERT SNYDER, PETITIONER v. FRED W. PHELPS, SR., et al.",10/6/10,,153,,130,,1,,,0,79,,24,,0,12,3,2,1,2,0,0,0,0,30150,3,2,0,1,,2,200,NA,111,111,1,8,1,108,CThomas,1,1,2,2,,
2010-023,2010-023-01,2010-023-01-01,2010-023-01-01-01-05,3/2/11,1,,131 S. Ct. 1207,179 L. Ed. 2d 172,2011 U.S. LEXIS 1903,2010,1704,Roberts,09-751,"ALBERT SNYDER, PETITIONER v. FRED W. PHELPS, SR., et al.",10/6/10,,153,,130,,1,,,0,79,,24,,0,12,3,2,1,2,0,0,0,0,30150,3,2,0,1,,2,200,NA,111,111,1,8,1,109,RBGinsburg,1,1,2,2,,
2010-023,2010-023-01,2010-023-01-01,2010-023-01-01-01-06,3/2/11,1,,131 S. Ct. 1207,179 L. Ed. 2d 172,2011 U.S. LEXIS 1903,2010,1704,Roberts,09-751,"ALBERT SNYDER, PETITIONER v. FRED W. PHELPS, SR., et al.",10/6/10,,153,,130,,1,,,0,79,,24,,0,12,3,2,1,2,0,0,0,0,30150,3,2,0,1,,2,200,NA,111,111,1,8,1,110,SGBreyer,3,2,2,2,,
2010-023,2010-023-01,2010-023-01-01,2010-023-01-01-01-07,3/2/11,1,,131 S. Ct. 1207,179 L. Ed. 2d 172,2011 U.S. LEXIS 1903,2010,1704,Roberts,09-751,"ALBERT SNYDER, PETITIONER v. FRED W. PHELPS, SR., et al.",10/6/10,,153,,130,,1,,,0,79,,24,,0,12,3,2,1,2,0,0,0,0,30150,3,2,0,1,,2,200,NA,111,111,1,8,1,112,SAAlito,2,2,1,1,,
2010-023,2010-023-01,2010-023-01-01,2010-023-01-01-01-08,3/2/11,1,,131 S. Ct. 1207,179 L. Ed. 2d 172,2011 U.S. LEXIS 1903,2010,1704,Roberts,09-751,"ALBERT SNYDER, PETITIONER v. FRED W. PHELPS, SR., et al.",10/6/10,,153,,130,,1,,,0,79,,24,,0,12,3,2,1,2,0,0,0,0,30150,3,2,0,1,,2,200,NA,111,111,1,8,1,113,SSotomayor,1,1,2,2,,
2010-023,2010-023-01,2010-023-01-01,2010-023-01-01-01-09,3/2/11,1,,131 S. Ct. 1207,179 L. Ed. 2d 172,2011 U.S. LEXIS 1903,2010,1704,Roberts,09-751,"ALBERT SNYDER, PETITIONER v. FRED W. PHELPS, SR., et al.",10/6/10,,153,,130,,1,,,0,79,,24,,0,12,3,2,1,2,0,0,0,0,30150,3,2,0,1,,2,200,NA,111,111,1,8,1,114,EKagan,1,1,2,2,,
2010-024,2010-024-01,2010-024-01-01,2010-024-01-01-01-01,3/2/11,1,,131 S. Ct. 1229,179 L. Ed. 2d 196,2011 U.S. LEXIS 1902,2010,1704,Roberts,Sep-22,"JASON PEPPER, PETITIONER v. UNITED STATES",12/6/10,,137,,27,,1,,,0,70,,28,,0,2,2,1,2,6,0,1,0,0,10560,1,2,0,1,,2,215,NA,113,111,1,6,2,111,JGRoberts,1,1,2,2,,
2010-024,2010-024-01,2010-024-01-01,2010-024-01-01-01-02,3/2/11,1,,131 S. Ct. 1229,179 L. Ed. 2d 196,2011 U.S. LEXIS 1902,2010,1704,Roberts,Sep-22,"JASON PEPPER, PETITIONER v. UNITED STATES",12/6/10,,137,,27,,1,,,0,70,,28,,0,2,2,1,2,6,0,1,0,0,10560,1,2,0,1,,2,215,NA,113,111,1,6,2,105,AScalia,1,1,2,2,,
2010-024,2010-024-01,2010-024-01-01,2010-024-01-01-01-03,3/2/11,1,,131 S. Ct. 1229,179 L. Ed. 2d 196,2011 U.S. LEXIS 1902,2010,1704,Roberts,Sep-22,"JASON PEPPER, PETITIONER v. UNITED STATES",12/6/10,,137,,27,,1,,,0,70,,28,,0,2,2,1,2,6,0,1,0,0,10560,1,2,0,1,,2,215,NA,113,111,1,6,2,106,AMKennedy,1,1,2,2,,
2010-024,2010-024-01,2010-024-01-01,2010-024-01-01-01-04,3/2/11,1,,131 S. Ct. 1229,179 L. Ed. 2d 196,2011 U.S. LEXIS 1902,2010,1704,Roberts,Sep-22,"JASON PEPPER, PETITIONER v. UNITED STATES",12/6/10,,137,,27,,1,,,0,70,,28,,0,2,2,1,2,6,0,1,0,0,10560,1,2,0,1,,2,215,NA,113,111,1,6,2,108,CThomas,2,2,1,1,,
2010-024,2010-024-01,2010-024-01-01,2010-024-01-01-01-05,3/2/11,1,,131 S. Ct. 1229,179 L. Ed. 2d 196,2011 U.S. LEXIS 1902,2010,1704,Roberts,Sep-22,"JASON PEPPER, PETITIONER v. UNITED STATES",12/6/10,,137,,27,,1,,,0,70,,28,,0,2,2,1,2,6,0,1,0,0,10560,1,2,0,1,,2,215,NA,113,111,1,6,2,109,RBGinsburg,1,1,2,2,,
2010-024,2010-024-01,2010-024-01-01,2010-024-01-01-01-06,3/2/11,1,,131 S. Ct. 1229,179 L. Ed. 2d 196,2011 U.S. LEXIS 1902,2010,1704,Roberts,Sep-22,"JASON PEPPER, PETITIONER v. UNITED STATES",12/6/10,,137,,27,,1,,,0,70,,28,,0,2,2,1,2,6,0,1,0,0,10560,1,2,0,1,,2,215,NA,113,111,1,6,2,110,SGBreyer,3,2,2,2,,
2010-024,2010-024-01,2010-024-01-01,2010-024-01-01-01-07,3/2/11,1,,131 S. Ct. 1229,179 L. Ed. 2d 196,2011 U.S. LEXIS 1902,2010,1704,Roberts,Sep-22,"JASON PEPPER, PETITIONER v. UNITED STATES",12/6/10,,137,,27,,1,,,0,70,,28,,0,2,2,1,2,6,0,1,0,0,10560,1,2,0,1,,2,215,NA,113,111,1,6,2,112,SAAlito,2,2,1,1,,
2010-024,2010-024-01,2010-024-01-01,2010-024-01-01-01-08,3/2/11,1,,131 S. Ct. 1229,179 L. Ed. 2d 196,2011 U.S. LEXIS 1902,2010,1704,Roberts,Sep-22,"JASON PEPPER, PETITIONER v. UNITED STATES",12/6/10,,137,,27,,1,,,0,70,,28,,0,2,2,1,2,6,0,1,0,0,10560,1,2,0,1,,2,215,NA,113,111,1,6,2,113,SSotomayor,1,2,2,2,,
2010-024,2010-024-01,2010-024-01-01,2010-024-01-01-01-09,3/2/11,1,,131 S. Ct. 1229,179 L. Ed. 2d 196,2011 U.S. LEXIS 1902,2010,1704,Roberts,Sep-22,"JASON PEPPER, PETITIONER v. UNITED STATES",12/6/10,,137,,27,,1,,,0,70,,28,,0,2,2,1,2,6,0,1,0,0,10560,1,2,0,1,,2,215,NA,113,111,1,6,2,114,EKagan,,,,,,
2010-025,2010-025-01,2010-025-01-01,2010-025-01-01-01-01,3/7/11,1,,131 S. Ct. 1278,179 L. Ed. 2d 252,2011 U.S. LEXIS 1906,2010,1704,Roberts,09-868,"ASHBEL T. WALL, II, DIRECTOR, RHODE ISLAND DEPARTMENT OF CORRECTIONS, PETITIONER v. KHALIL KHOLI",11/29/10,,19,47,126,,1,,,0,113,,21,,0,2,4,2,1,2,0,0,0,0,10020,1,2,0,4,,3,341,NA,112,111,1,9,0,111,JGRoberts,1,1,2,2,,
2010-025,2010-025-01,2010-025-01-01,2010-025-01-01-01-02,3/7/11,1,,131 S. Ct. 1278,179 L. Ed. 2d 252,2011 U.S. LEXIS 1906,2010,1704,Roberts,09-868,"ASHBEL T. WALL, II, DIRECTOR, RHODE ISLAND DEPARTMENT OF CORRECTIONS, PETITIONER v. KHALIL KHOLI",11/29/10,,19,47,126,,1,,,0,113,,21,,0,2,4,2,1,2,0,0,0,0,10020,1,2,0,4,,3,341,NA,112,111,1,9,0,105,AScalia,3,2,2,2,,
2010-025,2010-025-01,2010-025-01-01,2010-025-01-01-01-03,3/7/11,1,,131 S. Ct. 1278,179 L. Ed. 2d 252,2011 U.S. LEXIS 1906,2010,1704,Roberts,09-868,"ASHBEL T. WALL, II, DIRECTOR, RHODE ISLAND DEPARTMENT OF CORRECTIONS, PETITIONER v. KHALIL KHOLI",11/29/10,,19,47,126,,1,,,0,113,,21,,0,2,4,2,1,2,0,0,0,0,10020,1,2,0,4,,3,341,NA,112,111,1,9,0,106,AMKennedy,1,1,2,2,,
2010-025,2010-025-01,2010-025-01-01,2010-025-01-01-01-04,3/7/11,1,,131 S. Ct. 1278,179 L. Ed. 2d 252,2011 U.S. LEXIS 1906,2010,1704,Roberts,09-868,"ASHBEL T. WALL, II, DIRECTOR, RHODE ISLAND DEPARTMENT OF CORRECTIONS, PETITIONER v. KHALIL KHOLI",11/29/10,,19,47,126,,1,,,0,113,,21,,0,2,4,2,1,2,0,0,0,0,10020,1,2,0,4,,3,341,NA,112,111,1,9,0,108,CThomas,1,1,2,2,,
2010-025,2010-025-01,2010-025-01-01,2010-025-01-01-01-05,3/7/11,1,,131 S. Ct. 1278,179 L. Ed. 2d 252,2011 U.S. LEXIS 1906,2010,1704,Roberts,09-868,"ASHBEL T. WALL, II, DIRECTOR, RHODE ISLAND DEPARTMENT OF CORRECTIONS, PETITIONER v. KHALIL KHOLI",11/29/10,,19,47,126,,1,,,0,113,,21,,0,2,4,2,1,2,0,0,0,0,10020,1,2,0,4,,3,341,NA,112,111,1,9,0,109,RBGinsburg,1,1,2,2,,
2010-025,2010-025-01,2010-025-01-01,2010-025-01-01-01-06,3/7/11,1,,131 S. Ct. 1278,179 L. Ed. 2d 252,2011 U.S. LEXIS 1906,2010,1704,Roberts,09-868,"ASHBEL T. WALL, II, DIRECTOR, RHODE ISLAND DEPARTMENT OF CORRECTIONS, PETITIONER v. KHALIL KHOLI",11/29/10,,19,47,126,,1,,,0,113,,21,,0,2,4,2,1,2,0,0,0,0,10020,1,2,0,4,,3,341,NA,112,111,1,9,0,110,SGBreyer,1,1,2,2,,
2010-025,2010-025-01,2010-025-01-01,2010-025-01-01-01-07,3/7/11,1,,131 S. Ct. 1278,179 L. Ed. 2d 252,2011 U.S. LEXIS 1906,2010,1704,Roberts,09-868,"ASHBEL T. WALL, II, DIRECTOR, RHODE ISLAND DEPARTMENT OF CORRECTIONS, PETITIONER v. KHALIL KHOLI",11/29/10,,19,47,126,,1,,,0,113,,21,,0,2,4,2,1,2,0,0,0,0,10020,1,2,0,4,,3,341,NA,112,111,1,9,0,112,SAAlito,1,2,2,2,,
2010-025,2010-025-01,2010-025-01-01,2010-025-01-01-01-08,3/7/11,1,,131 S. Ct. 1278,179 L. Ed. 2d 252,2011 U.S. LEXIS 1906,2010,1704,Roberts,09-868,"ASHBEL T. WALL, II, DIRECTOR, RHODE ISLAND DEPARTMENT OF CORRECTIONS, PETITIONER v. KHALIL KHOLI",11/29/10,,19,47,126,,1,,,0,113,,21,,0,2,4,2,1,2,0,0,0,0,10020,1,2,0,4,,3,341,NA,112,111,1,9,0,113,SSotomayor,1,1,2,2,,
2010-025,2010-025-01,2010-025-01-01,2010-025-01-01-01-09,3/7/11,1,,131 S. Ct. 1278,179 L. Ed. 2d 252,2011 U.S. LEXIS 1906,2010,1704,Roberts,09-868,"ASHBEL T. WALL, II, DIRECTOR, RHODE ISLAND DEPARTMENT OF CORRECTIONS, PETITIONER v. KHALIL KHOLI",11/29/10,,19,47,126,,1,,,0,113,,21,,0,2,4,2,1,2,0,0,0,0,10020,1,2,0,4,,3,341,NA,112,111,1,9,0,114,EKagan,1,1,2,2,,
2010-026,2010-026-01,2010-026-01-01,2010-026-01-01-01-01,3/7/11,1,,131 S. Ct. 1259,179 L. Ed. 2d 268,2011 U.S. LEXIS 2101,2010,1704,Roberts,09-1163,"GLEN SCOTT MILNER, PETITIONER v. DEPARTMENT OF THE NAVY",12/1/10,,218,,377,,1,,,0,129,,29,,0,2,2,1,1,4,0,1,0,0,50040,5,2,0,4,,3,335,NA,114,111,1,8,1,111,JGRoberts,1,1,2,2,,
2010-026,2010-026-01,2010-026-01-01,2010-026-01-01-01-02,3/7/11,1,,131 S. Ct. 1259,179 L. Ed. 2d 268,2011 U.S. LEXIS 2101,2010,1704,Roberts,09-1163,"GLEN SCOTT MILNER, PETITIONER v. DEPARTMENT OF THE NAVY",12/1/10,,218,,377,,1,,,0,129,,29,,0,2,2,1,1,4,0,1,0,0,50040,5,2,0,4,,3,335,NA,114,111,1,8,1,105,AScalia,1,1,2,2,,
2010-026,2010-026-01,2010-026-01-01,2010-026-01-01-01-03,3/7/11,1,,131 S. Ct. 1259,179 L. Ed. 2d 268,2011 U.S. LEXIS 2101,2010,1704,Roberts,09-1163,"GLEN SCOTT MILNER, PETITIONER v. DEPARTMENT OF THE NAVY",12/1/10,,218,,377,,1,,,0,129,,29,,0,2,2,1,1,4,0,1,0,0,50040,5,2,0,4,,3,335,NA,114,111,1,8,1,106,AMKennedy,1,1,2,2,,
2010-026,2010-026-01,2010-026-01-01,2010-026-01-01-01-04,3/7/11,1,,131 S. Ct. 1259,179 L. Ed. 2d 268,2011 U.S. LEXIS 2101,2010,1704,Roberts,09-1163,"GLEN SCOTT MILNER, PETITIONER v. DEPARTMENT OF THE NAVY",12/1/10,,218,,377,,1,,,0,129,,29,,0,2,2,1,1,4,0,1,0,0,50040,5,2,0,4,,3,335,NA,114,111,1,8,1,108,CThomas,1,1,2,2,,
2010-026,2010-026-01,2010-026-01-01,2010-026-01-01-01-05,3/7/11,1,,131 S. Ct. 1259,179 L. Ed. 2d 268,2011 U.S. LEXIS 2101,2010,1704,Roberts,09-1163,"GLEN SCOTT MILNER, PETITIONER v. DEPARTMENT OF THE NAVY",12/1/10,,218,,377,,1,,,0,129,,29,,0,2,2,1,1,4,0,1,0,0,50040,5,2,0,4,,3,335,NA,114,111,1,8,1,109,RBGinsburg,1,1,2,2,,
2010-026,2010-026-01,2010-026-01-01,2010-026-01-01-01-06,3/7/11,1,,131 S. Ct. 1259,179 L. Ed. 2d 268,2011 U.S. LEXIS 2101,2010,1704,Roberts,09-1163,"GLEN SCOTT MILNER, PETITIONER v. DEPARTMENT OF THE NAVY",12/1/10,,218,,377,,1,,,0,129,,29,,0,2,2,1,1,4,0,1,0,0,50040,5,2,0,4,,3,335,NA,114,111,1,8,1,110,SGBreyer,2,2,1,1,,
2010-026,2010-026-01,2010-026-01-01,2010-026-01-01-01-07,3/7/11,1,,131 S. Ct. 1259,179 L. Ed. 2d 268,2011 U.S. LEXIS 2101,2010,1704,Roberts,09-1163,"GLEN SCOTT MILNER, PETITIONER v. DEPARTMENT OF THE NAVY",12/1/10,,218,,377,,1,,,0,129,,29,,0,2,2,1,1,4,0,1,0,0,50040,5,2,0,4,,3,335,NA,114,111,1,8,1,112,SAAlito,3,2,2,2,,
2010-026,2010-026-01,2010-026-01-01,2010-026-01-01-01-08,3/7/11,1,,131 S. Ct. 1259,179 L. Ed. 2d 268,2011 U.S. LEXIS 2101,2010,1704,Roberts,09-1163,"GLEN SCOTT MILNER, PETITIONER v. DEPARTMENT OF THE NAVY",12/1/10,,218,,377,,1,,,0,129,,29,,0,2,2,1,1,4,0,1,0,0,50040,5,2,0,4,,3,335,NA,114,111,1,8,1,113,SSotomayor,1,1,2,2,,
2010-026,2010-026-01,2010-026-01-01,2010-026-01-01-01-09,3/7/11,1,,131 S. Ct. 1259,179 L. Ed. 2d 268,2011 U.S. LEXIS 2101,2010,1704,Roberts,09-1163,"GLEN SCOTT MILNER, PETITIONER v. DEPARTMENT OF THE NAVY",12/1/10,,218,,377,,1,,,0,129,,29,,0,2,2,1,1,4,0,1,0,0,50040,5,2,0,4,,3,335,NA,114,111,1,8,1,114,EKagan,1,2,2,2,,
2010-027,2010-027-01,2010-027-01-01,2010-027-01-01-01-01,3/7/11,1,,131 S. Ct. 1289,179 L. Ed. 2d 233,2011 U.S. LEXIS 1905,2010,1704,Roberts,Sep-00,"HENRY W. SKINNER, PETITIONER v. LYNN SWITZER, DISTRICT ATTORNEY FOR THE 31ST JUDICIAL DISTRICT OF TEXAS",10/13/10,,215,,19,51,1,,,0,120,,25,,0,2,2,1,1,4,0,1,0,0,20400,2,2,0,4,,3,314,NA,109,111,1,6,3,111,JGRoberts,1,1,2,2,,
2010-027,2010-027-01,2010-027-01-01,2010-027-01-01-01-02,3/7/11,1,,131 S. Ct. 1289,179 L. Ed. 2d 233,2011 U.S. LEXIS 1905,2010,1704,Roberts,Sep-00,"HENRY W. SKINNER, PETITIONER v. LYNN SWITZER, DISTRICT ATTORNEY FOR THE 31ST JUDICIAL DISTRICT OF TEXAS",10/13/10,,215,,19,51,1,,,0,120,,25,,0,2,2,1,1,4,0,1,0,0,20400,2,2,0,4,,3,314,NA,109,111,1,6,3,105,AScalia,1,1,2,2,,
2010-027,2010-027-01,2010-027-01-01,2010-027-01-01-01-03,3/7/11,1,,131 S. Ct. 1289,179 L. Ed. 2d 233,2011 U.S. LEXIS 1905,2010,1704,Roberts,Sep-00,"HENRY W. SKINNER, PETITIONER v. LYNN SWITZER, DISTRICT ATTORNEY FOR THE 31ST JUDICIAL DISTRICT OF TEXAS",10/13/10,,215,,19,51,1,,,0,120,,25,,0,2,2,1,1,4,0,1,0,0,20400,2,2,0,4,,3,314,NA,109,111,1,6,3,106,AMKennedy,2,1,1,1,108,
2010-027,2010-027-01,2010-027-01-01,2010-027-01-01-01-04,3/7/11,1,,131 S. Ct. 1289,179 L. Ed. 2d 233,2011 U.S. LEXIS 1905,2010,1704,Roberts,Sep-00,"HENRY W. SKINNER, PETITIONER v. LYNN SWITZER, DISTRICT ATTORNEY FOR THE 31ST JUDICIAL DISTRICT OF TEXAS",10/13/10,,215,,19,51,1,,,0,120,,25,,0,2,2,1,1,4,0,1,0,0,20400,2,2,0,4,,3,314,NA,109,111,1,6,3,108,CThomas,2,2,1,1,,
2010-027,2010-027-01,2010-027-01-01,2010-027-01-01-01-05,3/7/11,1,,131 S. Ct. 1289,179 L. Ed. 2d 233,2011 U.S. LEXIS 1905,2010,1704,Roberts,Sep-00,"HENRY W. SKINNER, PETITIONER v. LYNN SWITZER, DISTRICT ATTORNEY FOR THE 31ST JUDICIAL DISTRICT OF TEXAS",10/13/10,,215,,19,51,1,,,0,120,,25,,0,2,2,1,1,4,0,1,0,0,20400,2,2,0,4,,3,314,NA,109,111,1,6,3,109,RBGinsburg,1,2,2,2,,
2010-027,2010-027-01,2010-027-01-01,2010-027-01-01-01-06,3/7/11,1,,131 S. Ct. 1289,179 L. Ed. 2d 233,2011 U.S. LEXIS 1905,2010,1704,Roberts,Sep-00,"HENRY W. SKINNER, PETITIONER v. LYNN SWITZER, DISTRICT ATTORNEY FOR THE 31ST JUDICIAL DISTRICT OF TEXAS",10/13/10,,215,,19,51,1,,,0,120,,25,,0,2,2,1,1,4,0,1,0,0,20400,2,2,0,4,,3,314,NA,109,111,1,6,3,110,SGBreyer,1,1,2,2,,
2010-027,2010-027-01,2010-027-01-01,2010-027-01-01-01-07,3/7/11,1,,131 S. Ct. 1289,179 L. Ed. 2d 233,2011 U.S. LEXIS 1905,2010,1704,Roberts,Sep-00,"HENRY W. SKINNER, PETITIONER v. LYNN SWITZER, DISTRICT ATTORNEY FOR THE 31ST JUDICIAL DISTRICT OF TEXAS",10/13/10,,215,,19,51,1,,,0,120,,25,,0,2,2,1,1,4,0,1,0,0,20400,2,2,0,4,,3,314,NA,109,111,1,6,3,112,SAAlito,2,1,1,1,108,
2010-027,2010-027-01,2010-027-01-01,2010-027-01-01-01-08,3/7/11,1,,131 S. Ct. 1289,179 L. Ed. 2d 233,2011 U.S. LEXIS 1905,2010,1704,Roberts,Sep-00,"HENRY W. SKINNER, PETITIONER v. LYNN SWITZER, DISTRICT ATTORNEY FOR THE 31ST JUDICIAL DISTRICT OF TEXAS",10/13/10,,215,,19,51,1,,,0,120,,25,,0,2,2,1,1,4,0,1,0,0,20400,2,2,0,4,,3,314,NA,109,111,1,6,3,113,SSotomayor,1,1,2,2,,
2010-027,2010-027-01,2010-027-01-01,2010-027-01-01-01-09,3/7/11,1,,131 S. Ct. 1289,179 L. Ed. 2d 233,2011 U.S. LEXIS 1905,2010,1704,Roberts,Sep-00,"HENRY W. SKINNER, PETITIONER v. LYNN SWITZER, DISTRICT ATTORNEY FOR THE 31ST JUDICIAL DISTRICT OF TEXAS",10/13/10,,215,,19,51,1,,,0,120,,25,,0,2,2,1,1,4,0,1,0,0,20400,2,2,0,4,,3,314,NA,109,111,1,6,3,114,EKagan,1,1,2,2,,
2010-028,2010-028-01,2010-028-01-01,2010-028-01-01-01-01,3/21/11,2,,131 S. Ct. 1305,179 L. Ed. 2d 374,2011 U.S. LEXIS 2111,2010,1704,Roberts,10-797,T. FELKNER v. STEVEN FRANK JACKSON,,,28,6,126,,1,,,0,49,,29,,0,12,3,2,1,4,0,1,0,0,20040,2,1,0,7,,3,341,NA,,111,1,9,0,111,JGRoberts,1,1,1,2,,
2010-028,2010-028-01,2010-028-01-01,2010-028-01-01-01-02,3/21/11,2,,131 S. Ct. 1305,179 L. Ed. 2d 374,2011 U.S. LEXIS 2111,2010,1704,Roberts,10-797,T. FELKNER v. STEVEN FRANK JACKSON,,,28,6,126,,1,,,0,49,,29,,0,12,3,2,1,4,0,1,0,0,20040,2,1,0,7,,3,341,NA,,111,1,9,0,105,AScalia,1,1,1,2,,
2010-028,2010-028-01,2010-028-01-01,2010-028-01-01-01-03,3/21/11,2,,131 S. Ct. 1305,179 L. Ed. 2d 374,2011 U.S. LEXIS 2111,2010,1704,Roberts,10-797,T. FELKNER v. STEVEN FRANK JACKSON,,,28,6,126,,1,,,0,49,,29,,0,12,3,2,1,4,0,1,0,0,20040,2,1,0,7,,3,341,NA,,111,1,9,0,106,AMKennedy,1,1,1,2,,
2010-028,2010-028-01,2010-028-01-01,2010-028-01-01-01-04,3/21/11,2,,131 S. Ct. 1305,179 L. Ed. 2d 374,2011 U.S. LEXIS 2111,2010,1704,Roberts,10-797,T. FELKNER v. STEVEN FRANK JACKSON,,,28,6,126,,1,,,0,49,,29,,0,12,3,2,1,4,0,1,0,0,20040,2,1,0,7,,3,341,NA,,111,1,9,0,108,CThomas,1,1,1,2,,
2010-028,2010-028-01,2010-028-01-01,2010-028-01-01-01-05,3/21/11,2,,131 S. Ct. 1305,179 L. Ed. 2d 374,2011 U.S. LEXIS 2111,2010,1704,Roberts,10-797,T. FELKNER v. STEVEN FRANK JACKSON,,,28,6,126,,1,,,0,49,,29,,0,12,3,2,1,4,0,1,0,0,20040,2,1,0,7,,3,341,NA,,111,1,9,0,109,RBGinsburg,1,1,1,2,,
